date,location,people_fully_vaccinated
2021-02-16,Italy,1336472.0
2021-02-17,Italy,1346050.0
2021-02-18,Italy,1354064.0
2021-02-19,Italy,1360660.0
2021-02-20,Italy,1365145.0
2021-02-21,Italy,1367378.0
2021-02-22,Italy,1372711.0
2021-02-23,Italy,1378147.0
2021-02-24,Italy,1386192.0
2021-02-25,Italy,1398408.0
2021-02-26,Italy,1413540.0
2021-02-27,Italy,1425464.0
2021-02-28,Italy,1433662.0
2021-03-01,Italy,1458118.0
2021-03-02,Italy,1488938.0
2021-03-03,Italy,1531106.0
2021-03-04,Italy,1578351.0
2021-03-05,Italy,1630795.0
2021-03-06,Italy,1669980.0
2021-03-07,Italy,1690410.0
2021-03-08,Italy,1737794.0
2021-03-09,Italy,1787185.0
2021-03-10,Italy,1842137.0
2021-03-11,Italy,1901892.0
2021-03-12,Italy,1962898.0
2021-03-13,Italy,2011348.0
2021-03-14,Italy,2044683.0
2021-03-15,Italy,2115057.0
2021-03-16,Italy,2187693.0
2021-03-17,Italy,2268855.0
2021-03-18,Italy,2348493.0
2021-03-19,Italy,2427270.0
2021-03-20,Italy,2489397.0
2021-03-21,Italy,2534643.0
2021-03-22,Italy,2600687.0
2021-03-23,Italy,2672169.0
2021-03-24,Italy,2758463.0
2021-03-25,Italy,2842988.0
2021-03-26,Italy,2921412.0
2021-03-27,Italy,2988727.0
2021-03-28,Italy,3029600.0
2021-03-29,Italy,3095792.0
2021-03-30,Italy,3172107.0
2021-03-31,Italy,3263049.0
2021-04-01,Italy,3353437.0
2021-04-02,Italy,3432610.0
2021-04-03,Italy,3493411.0
2021-04-04,Italy,3513787.0
2021-04-05,Italy,3551690.0
2021-04-06,Italy,3627859.0
2021-04-07,Italy,3717724.0
2021-04-08,Italy,3806795.0
2021-04-09,Italy,3888729.0
2021-04-10,Italy,3957452.0
2021-04-11,Italy,3998750.0
2021-04-12,Italy,4061176.0
2021-04-13,Italy,4128705.0
2021-04-14,Italy,4208613.0
2021-04-15,Italy,4307571.0
2021-04-16,Italy,4407133.0
2021-04-17,Italy,4491408.0
2021-04-18,Italy,4545801.0
2021-04-19,Italy,4633590.0
2021-04-20,Italy,4731268.0
2021-04-21,Italy,4850340.0
2021-04-22,Italy,4986422.0
2021-04-23,Italy,5117337.0
2021-04-24,Italy,5234880.0
2021-04-25,Italy,5290749.0
2021-04-26,Italy,5381967.0
2021-04-27,Italy,5503122.0
2021-04-28,Italy,5651425.0
2021-04-29,Italy,5836027.0
2021-04-30,Italy,6040486.0
2021-05-01,Italy,6207800.0
2021-05-02,Italy,6337194.0
2021-05-03,Italy,6470909.0
2021-05-04,Italy,6620419.0
2021-05-05,Italy,6780635.0
2021-05-06,Italy,6967211.0
2021-05-07,Italy,7169062.0
2021-05-08,Italy,7373356.0
2021-05-09,Italy,7509693.0
2021-05-10,Italy,7666114.0
2021-05-11,Italy,7831887.0
2021-05-12,Italy,8000484.0
2021-05-13,Italy,8192619.0
2021-05-14,Italy,8403947.0
2021-05-15,Italy,8603808.0
2021-05-16,Italy,8757345.0
2021-05-17,Italy,8969997.0
2021-05-18,Italy,9176131.0
2021-05-19,Italy,9375653.0
2021-05-20,Italy,9638542.0
2021-05-21,Italy,9900524.0
2021-05-22,Italy,10139148.0
2021-05-23,Italy,10331499.0
2021-05-24,Italy,10553810.0
2021-05-25,Italy,10793022.0
2021-05-26,Italy,11063462.0
2021-05-27,Italy,11366794.0
2021-05-28,Italy,11658000.0
2021-05-29,Italy,11881720.0
2021-05-30,Italy,12046961.0
2021-05-31,Italy,12256175.0
2021-06-01,Italy,12457376.0
2021-06-02,Italy,12566475.0
2021-06-03,Italy,12735607.0
2021-06-04,Italy,12909165.0
2021-06-05,Italy,13084457.0
2021-06-06,Italy,13215207.0
2021-06-07,Italy,13366360.0
2021-06-08,Italy,13526886.0
2021-06-09,Italy,13686927.0
2021-06-10,Italy,13848129.0
2021-06-11,Italy,14005376.0
2021-06-12,Italy,14122689.0
2021-06-13,Italy,14205202.0
2021-06-14,Italy,14411164.0
2021-06-15,Italy,14630963.0
2021-06-16,Italy,14875118.0
2021-06-17,Italy,15167723.0
2021-06-18,Italy,15464372.0
2021-06-19,Italy,15731136.0
2021-06-20,Italy,15945269.0
2021-06-21,Italy,16224398.0
2021-06-22,Italy,16511376.0
2021-06-23,Italy,16804962.0
2021-06-24,Italy,17127089.0
2021-06-25,Italy,17465537.0
2021-06-26,Italy,17756524.0
2021-06-27,Italy,17977685.0
2021-06-28,Italy,18274622.0
2021-06-29,Italy,18594018.0
2021-06-30,Italy,18925575.0
2021-07-01,Italy,19277739.0
2021-07-02,Italy,19636186.0
2021-07-03,Italy,19999297.0
2021-07-04,Italy,20275775.0
2021-07-05,Italy,20650660.0
2021-07-06,Italy,21027760.0
2021-07-07,Italy,21431728.0
2021-07-08,Italy,21904453.0
2021-07-09,Italy,22396117.0
2021-07-10,Italy,22865185.0
2021-07-11,Italy,23218930.0
2021-07-12,Italy,23698436.0
2021-07-13,Italy,24184070.0
2021-07-14,Italy,24657310.0
2021-07-15,Italy,25173052.0
2021-07-16,Italy,25675744.0
2021-07-17,Italy,26134215.0
2021-07-18,Italy,26493779.0
2021-07-19,Italy,26949049.0
2021-07-20,Italy,27399089.0
2021-07-21,Italy,27852930.0
2021-07-22,Italy,28316732.0
2021-07-23,Italy,28747262.0
2021-07-24,Italy,29126285.0
2021-07-25,Italy,29409109.0
2021-07-26,Italy,29831627.0
2021-07-27,Italy,30263549.0
2021-07-28,Italy,30644937.0
2021-07-29,Italy,31006592.0
2021-07-30,Italy,31337025.0
2021-07-31,Italy,31615590.0
2021-08-01,Italy,31800064.0
2021-08-02,Italy,32125386.0
2021-08-03,Italy,32439765.0
2021-08-04,Italy,32740527.0
2021-08-05,Italy,33023098.0
2021-08-06,Italy,33272167.0
2021-08-07,Italy,33462845.0
2021-08-08,Italy,33610662.0
2021-08-09,Italy,33834136.0
2021-08-10,Italy,34028398.0
2021-08-11,Italy,34211682.0
2021-08-12,Italy,34368320.0
2021-08-13,Italy,34507501.0
2021-08-14,Italy,34570047.0
2021-08-15,Italy,34594962.0
2021-08-16,Italy,34701765.0
2021-08-17,Italy,34822855.0
2021-08-18,Italy,34942495.0
2021-08-19,Italy,35059133.0
2021-08-20,Italy,35174306.0
2021-08-21,Italy,35251953.0
2021-08-22,Italy,35316950.0
2021-08-23,Italy,35481161.0
2021-08-24,Italy,35626220.0
2021-08-25,Italy,35791779.0
2021-08-26,Italy,35953284.0
2021-08-27,Italy,36128615.0
2021-08-28,Italy,36260579.0
2021-08-29,Italy,36354110.0
2021-08-30,Italy,36549173.0
2021-08-31,Italy,36730932.0
2021-09-01,Italy,36911053.0
2021-09-02,Italy,37089957.0
2021-09-03,Italy,37270396.0
2021-09-04,Italy,37392279.0
2021-09-05,Italy,37474862.0
2021-09-06,Italy,37657796.0
2021-09-07,Italy,37843717.0
2021-09-08,Italy,38022031.0
2021-09-09,Italy,38213990.0
2021-09-10,Italy,38402227.0
2021-09-11,Italy,38535650.0
2021-09-12,Italy,38620127.0
2021-09-13,Italy,38803508.0
2021-09-14,Italy,38972823.0
2021-09-15,Italy,39128033.0
2021-09-16,Italy,39281382.0
2021-09-17,Italy,39424001.0
2021-09-18,Italy,39544240.0
2021-09-19,Italy,39620592.0
2021-09-20,Italy,39793320.0
2021-09-21,Italy,39952570.0
2021-09-22,Italy,40103435.0
2021-09-23,Italy,40233034.0
2021-09-24,Italy,40364906.0
2021-09-25,Italy,40475390.0
2021-09-26,Italy,40538643.0
2021-02-17,Japan,40538643.0
2021-02-18,Japan,40538643.0
2021-02-19,Japan,40538643.0
2021-02-20,Japan,40538643.0
2021-02-21,Japan,40538643.0
2021-02-22,Japan,40538643.0
2021-02-23,Japan,40538643.0
2021-02-24,Japan,40538643.0
2021-02-25,Japan,40538643.0
2021-02-26,Japan,40538643.0
2021-02-27,Japan,40538643.0
2021-02-28,Japan,40538643.0
2021-03-01,Japan,40538643.0
2021-03-02,Japan,40538643.0
2021-03-03,Japan,40538643.0
2021-03-04,Japan,40538643.0
2021-03-05,Japan,40538643.0
2021-03-06,Japan,40538643.0
2021-03-07,Japan,40538643.0
2021-03-08,Japan,40538643.0
2021-03-09,Japan,40538643.0
2021-03-10,Japan,35.0
2021-03-11,Japan,443.0
2021-03-12,Japan,3348.0
2021-03-13,Japan,3348.0
2021-03-14,Japan,3348.0
2021-03-15,Japan,7877.0
2021-03-16,Japan,9347.0
2021-03-17,Japan,14289.0
2021-03-18,Japan,18289.0
2021-03-19,Japan,25381.0
2021-03-20,Japan,25381.0
2021-03-21,Japan,25381.0
2021-03-22,Japan,29129.0
2021-03-23,Japan,31756.0
2021-03-24,Japan,35079.0
2021-03-25,Japan,37450.0
2021-03-26,Japan,41204.0
2021-03-27,Japan,41204.0
2021-03-28,Japan,41204.0
2021-03-29,Japan,64958.0
2021-03-30,Japan,96785.0
2021-03-31,Japan,125580.0
2021-04-01,Japan,156797.0
2021-04-02,Japan,183357.0
2021-04-03,Japan,183357.0
2021-04-04,Japan,183357.0
2021-04-05,Japan,240246.0
2021-04-06,Japan,292508.0
2021-04-07,Japan,356679.0
2021-04-08,Japan,421221.0
2021-04-09,Japan,490819.0
2021-04-10,Japan,490819.0
2021-04-11,Japan,490819.0
2021-04-12,Japan,560905.0
2021-04-13,Japan,600995.0
2021-04-14,Japan,642422.0
2021-04-15,Japan,678405.0
2021-04-16,Japan,718396.0
2021-04-17,Japan,718396.0
2021-04-18,Japan,718396.0
2021-04-19,Japan,772703.0
2021-04-20,Japan,800500.0
2021-04-21,Japan,827196.0
2021-04-22,Japan,849051.0
2021-04-23,Japan,878734.0
2021-04-24,Japan,878734.0
2021-04-25,Japan,878734.0
2021-04-26,Japan,920385.0
2021-04-27,Japan,951490.0
2021-04-28,Japan,995758.0
2021-04-29,Japan,995758.0
2021-04-30,Japan,1042998.0
2021-05-01,Japan,1042998.0
2021-05-02,Japan,1042998.0
2021-05-03,Japan,1043832.0
2021-05-04,Japan,1044589.0
2021-05-05,Japan,1045521.0
2021-05-06,Japan,1116296.0
2021-05-07,Japan,1168800.0
2021-05-08,Japan,1175907.0
2021-05-09,Japan,1183829.0
2021-05-10,Japan,1278648.0
2021-05-11,Japan,1398177.0
2021-05-12,Japan,1545871.0
2021-05-13,Japan,1720172.0
2021-05-14,Japan,1908103.0
2021-05-15,Japan,1942010.0
2021-05-16,Japan,1963642.0
2021-05-17,Japan,2229418.0
2021-05-18,Japan,2449701.0
2021-05-19,Japan,2697254.0
2021-05-20,Japan,2832240.0
2021-05-21,Japan,3037670.0
2021-05-22,Japan,3081418.0
2021-05-23,Japan,3105944.0
2021-05-24,Japan,3309815.0
2021-05-25,Japan,3372525.0
2021-05-26,Japan,3433794.0
2021-05-27,Japan,3537915.0
2021-05-28,Japan,3657974.0
2021-05-29,Japan,3716306.0
2021-05-30,Japan,3781126.0
2021-05-31,Japan,4014979.0
2021-06-01,Japan,4216514.0
2021-06-02,Japan,4440265.0
2021-06-03,Japan,4658021.0
2021-06-04,Japan,4868255.0
2021-06-05,Japan,4992687.0
2021-06-06,Japan,5170757.0
2021-06-07,Japan,5486851.0
2021-06-08,Japan,5799065.0
2021-06-09,Japan,6172960.0
2021-06-10,Japan,6545674.0
2021-06-11,Japan,6893739.0
2021-06-12,Japan,7163062.0
2021-06-13,Japan,7477158.0
2021-06-14,Japan,8005254.0
2021-06-15,Japan,8544566.0
2021-06-16,Japan,9137068.0
2021-06-17,Japan,9722329.0
2021-06-18,Japan,10279833.0
2021-06-19,Japan,10713878.0
2021-06-20,Japan,11148302.0
2021-06-21,Japan,11766179.0
2021-06-22,Japan,12409002.0
2021-06-23,Japan,13082941.0
2021-06-24,Japan,13764017.0
2021-06-25,Japan,14448207.0
2021-06-26,Japan,15028875.0
2021-06-27,Japan,15564390.0
2021-06-28,Japan,16272827.0
2021-06-29,Japan,17013413.0
2021-06-30,Japan,17741382.0
2021-07-01,Japan,18439014.0
2021-07-02,Japan,19144687.0
2021-07-03,Japan,19753265.0
2021-07-04,Japan,20302537.0
2021-07-05,Japan,20959685.0
2021-07-06,Japan,21627575.0
2021-07-07,Japan,22267968.0
2021-07-08,Japan,22908598.0
2021-07-09,Japan,23546331.0
2021-07-10,Japan,24171753.0
2021-07-11,Japan,24809245.0
2021-07-12,Japan,25488960.0
2021-07-13,Japan,26152284.0
2021-07-14,Japan,26821877.0
2021-07-15,Japan,27466126.0
2021-07-16,Japan,28094552.0
2021-07-17,Japan,28740090.0
2021-07-18,Japan,29411129.0
2021-07-19,Japan,30051016.0
2021-07-20,Japan,30701853.0
2021-07-21,Japan,31393055.0
2021-07-22,Japan,31695240.0
2021-07-23,Japan,31923535.0
2021-07-24,Japan,32669621.0
2021-07-25,Japan,33364566.0
2021-07-26,Japan,34131696.0
2021-07-27,Japan,34889036.0
2021-07-28,Japan,35652294.0
2021-07-29,Japan,36381410.0
2021-07-30,Japan,37097882.0
2021-07-31,Japan,37839052.0
2021-08-01,Japan,38346349.0
2021-08-02,Japan,38813008.0
2021-08-03,Japan,39260984.0
2021-08-04,Japan,40841144.0
2021-08-05,Japan,41555539.0
2021-08-06,Japan,41555539.0
2021-08-07,Japan,41555539.0
2021-08-08,Japan,41555539.0
2021-08-09,Japan,43283582.0
2021-08-10,Japan,45145947.0
2021-08-11,Japan,45891443.0
2021-08-12,Japan,46422145.0
2021-08-13,Japan,46422145.0
2021-08-14,Japan,46422145.0
2021-08-15,Japan,47231796.0
2021-08-16,Japan,47819864.0
2021-08-17,Japan,49356133.0
2021-08-18,Japan,49990477.0
2021-08-19,Japan,50527102.0
2021-08-20,Japan,50527102.0
2021-08-21,Japan,50527102.0
2021-08-22,Japan,51775600.0
2021-08-23,Japan,51775600.0
2021-08-24,Japan,54106570.0
2021-08-25,Japan,54106570.0
2021-08-26,Japan,55272655.0
2021-08-27,Japan,55272655.0
2021-08-28,Japan,55272655.0
2021-08-29,Japan,56721094.0
2021-08-30,Japan,57369554.0
2021-08-31,Japan,58508479.0
2021-09-01,Japan,59060074.0
2021-09-02,Japan,59593329.0
2021-09-03,Japan,59593329.0
2021-09-04,Japan,59593329.0
2021-09-05,Japan,59593329.0
2021-09-06,Japan,60619470.0
2021-09-07,Japan,61995078.0
2021-09-08,Japan,62546331.0
2021-09-09,Japan,63077767.0
2021-09-10,Japan,63077767.0
2021-09-11,Japan,63077767.0
2021-09-12,Japan,64476713.0
2021-09-13,Japan,65214186.0
2021-09-14,Japan,66035834.0
2021-09-15,Japan,66626447.0
2021-09-16,Japan,67204659.0
2021-09-17,Japan,67204659.0
2021-09-18,Japan,67204659.0
2021-09-19,Japan,67204659.0
2021-09-20,Japan,68854745.0
2021-09-21,Japan,69837576.0
2021-09-22,Japan,69837576.0
2021-09-23,Japan,70730572.0
2021-09-24,Japan,70730572.0
2021-09-25,Japan,70730572.0
2021-09-26,Japan,72493929.0
2020-12-04,Latvia,72493929.0
2020-12-05,Latvia,72493929.0
2020-12-06,Latvia,72493929.0
2020-12-07,Latvia,72493929.0
2020-12-08,Latvia,72493929.0
2020-12-09,Latvia,72493929.0
2020-12-10,Latvia,72493929.0
2020-12-11,Latvia,72493929.0
2020-12-12,Latvia,72493929.0
2020-12-13,Latvia,72493929.0
2020-12-14,Latvia,72493929.0
2020-12-15,Latvia,72493929.0
2020-12-16,Latvia,72493929.0
2020-12-17,Latvia,72493929.0
2020-12-18,Latvia,72493929.0
2020-12-19,Latvia,72493929.0
2020-12-20,Latvia,72493929.0
2020-12-21,Latvia,72493929.0
2020-12-22,Latvia,72493929.0
2020-12-23,Latvia,72493929.0
2020-12-24,Latvia,72493929.0
2020-12-25,Latvia,72493929.0
2020-12-26,Latvia,72493929.0
2020-12-27,Latvia,72493929.0
2020-12-28,Latvia,72493929.0
2020-12-29,Latvia,72493929.0
2020-12-30,Latvia,72493929.0
2020-12-31,Latvia,72493929.0
2021-01-01,Latvia,1.0
2021-01-02,Latvia,1.0
2021-01-03,Latvia,1.0
2021-01-04,Latvia,1.0
2021-01-05,Latvia,1.0
2021-01-06,Latvia,4.0
2021-01-07,Latvia,4.0
2021-01-08,Latvia,8.0
2021-01-09,Latvia,8.0
2021-01-10,Latvia,9.0
2021-01-11,Latvia,9.0
2021-01-12,Latvia,12.0
2021-01-13,Latvia,18.0
2021-01-14,Latvia,22.0
2021-01-15,Latvia,22.0
2021-01-16,Latvia,23.0
2021-01-17,Latvia,28.0
2021-01-18,Latvia,611.0
2021-01-19,Latvia,1420.0
2021-01-20,Latvia,2181.0
2021-01-21,Latvia,2202.0
2021-01-22,Latvia,2225.0
2021-01-23,Latvia,2227.0
2021-01-24,Latvia,2232.0
2021-01-25,Latvia,2885.0
2021-01-26,Latvia,3715.0
2021-01-27,Latvia,4464.0
2021-01-28,Latvia,5221.0
2021-01-29,Latvia,6135.0
2021-01-30,Latvia,6443.0
2021-01-31,Latvia,6781.0
2021-02-01,Latvia,7957.0
2021-02-02,Latvia,9639.0
2021-02-03,Latvia,11021.0
2021-02-04,Latvia,12391.0
2021-02-05,Latvia,13899.0
2021-02-06,Latvia,14460.0
2021-02-07,Latvia,14584.0
2021-02-08,Latvia,14743.0
2021-02-09,Latvia,14790.0
2021-02-10,Latvia,14998.0
2021-02-11,Latvia,15690.0
2021-02-12,Latvia,16254.0
2021-02-13,Latvia,16431.0
2021-02-14,Latvia,16453.0
2021-02-15,Latvia,16609.0
2021-02-16,Latvia,16690.0
2021-02-17,Latvia,16872.0
2021-02-18,Latvia,16930.0
2021-02-19,Latvia,16989.0
2021-02-20,Latvia,17011.0
2021-02-21,Latvia,17014.0
2021-02-22,Latvia,17050.0
2021-02-23,Latvia,17084.0
2021-02-24,Latvia,17125.0
2021-02-25,Latvia,17172.0
2021-02-26,Latvia,17262.0
2021-02-27,Latvia,17273.0
2021-02-28,Latvia,17277.0
2021-03-01,Latvia,17509.0
2021-03-02,Latvia,17816.0
2021-03-03,Latvia,18016.0
2021-03-04,Latvia,18138.0
2021-03-05,Latvia,18279.0
2021-03-06,Latvia,18285.0
2021-03-07,Latvia,18294.0
2021-03-08,Latvia,18338.0
2021-03-09,Latvia,18367.0
2021-03-10,Latvia,18410.0
2021-03-11,Latvia,18424.0
2021-03-12,Latvia,18438.0
2021-03-13,Latvia,18442.0
2021-03-14,Latvia,18445.0
2021-03-15,Latvia,18516.0
2021-03-16,Latvia,18648.0
2021-03-17,Latvia,18758.0
2021-03-18,Latvia,19025.0
2021-03-19,Latvia,19318.0
2021-03-20,Latvia,19320.0
2021-03-21,Latvia,19326.0
2021-03-22,Latvia,19563.0
2021-03-23,Latvia,19956.0
2021-03-24,Latvia,20647.0
2021-03-25,Latvia,21329.0
2021-03-26,Latvia,22028.0
2021-03-27,Latvia,22362.0
2021-03-28,Latvia,22366.0
2021-03-29,Latvia,22772.0
2021-03-30,Latvia,23501.0
2021-03-31,Latvia,24738.0
2021-04-01,Latvia,25471.0
2021-04-02,Latvia,25476.0
2021-04-03,Latvia,25553.0
2021-04-04,Latvia,25553.0
2021-04-05,Latvia,25560.0
2021-04-06,Latvia,26072.0
2021-04-07,Latvia,26567.0
2021-04-08,Latvia,26857.0
2021-04-09,Latvia,27060.0
2021-04-10,Latvia,27151.0
2021-04-11,Latvia,27159.0
2021-04-12,Latvia,27228.0
2021-04-13,Latvia,27304.0
2021-04-14,Latvia,27556.0
2021-04-15,Latvia,28244.0
2021-04-16,Latvia,28958.0
2021-04-17,Latvia,29073.0
2021-04-18,Latvia,29078.0
2021-04-19,Latvia,29788.0
2021-04-20,Latvia,31765.0
2021-04-21,Latvia,34785.0
2021-04-22,Latvia,37283.0
2021-04-23,Latvia,39339.0
2021-04-24,Latvia,40011.0
2021-04-25,Latvia,40051.0
2021-04-26,Latvia,41981.0
2021-04-27,Latvia,44898.0
2021-04-28,Latvia,48588.0
2021-04-29,Latvia,52676.0
2021-04-30,Latvia,55345.0
2021-05-01,Latvia,55867.0
2021-05-02,Latvia,55908.0
2021-05-03,Latvia,56830.0
2021-05-04,Latvia,56992.0
2021-05-05,Latvia,64279.0
2021-05-06,Latvia,72583.0
2021-05-07,Latvia,80963.0
2021-05-08,Latvia,83292.0
2021-05-09,Latvia,83670.0
2021-05-10,Latvia,88269.0
2021-05-11,Latvia,93710.0
2021-05-12,Latvia,100947.0
2021-05-13,Latvia,108463.0
2021-05-14,Latvia,118791.0
2021-05-15,Latvia,124453.0
2021-05-16,Latvia,125483.0
2021-05-17,Latvia,130447.0
2021-05-18,Latvia,137778.0
2021-05-19,Latvia,152105.0
2021-05-20,Latvia,166497.0
2021-05-21,Latvia,178413.0
2021-05-22,Latvia,186182.0
2021-05-23,Latvia,188157.0
2021-05-24,Latvia,194783.0
2021-05-25,Latvia,209523.0
2021-05-26,Latvia,224555.0
2021-05-27,Latvia,241717.0
2021-05-28,Latvia,257387.0
2021-05-29,Latvia,265808.0
2021-05-30,Latvia,267944.0
2021-05-31,Latvia,275995.0
2021-06-01,Latvia,291047.0
2021-06-02,Latvia,309756.0
2021-06-03,Latvia,328072.0
2021-06-04,Latvia,342999.0
2021-06-05,Latvia,351900.0
2021-06-06,Latvia,356804.0
2021-06-07,Latvia,366714.0
2021-06-08,Latvia,380794.0
2021-06-09,Latvia,394141.0
2021-06-10,Latvia,406714.0
2021-06-11,Latvia,419835.0
2021-06-12,Latvia,425006.0
2021-06-13,Latvia,425833.0
2021-06-14,Latvia,433502.0
2021-06-15,Latvia,443658.0
2021-06-16,Latvia,455533.0
2021-06-17,Latvia,464939.0
2021-06-18,Latvia,478586.0
2021-06-19,Latvia,485027.0
2021-06-20,Latvia,488154.0
2021-06-21,Latvia,498614.0
2021-06-22,Latvia,507292.0
2021-06-23,Latvia,507544.0
2021-06-24,Latvia,507626.0
2021-06-25,Latvia,510182.0
2021-06-26,Latvia,512760.0
2021-06-27,Latvia,514821.0
2021-06-28,Latvia,528342.0
2021-06-29,Latvia,539587.0
2021-06-30,Latvia,551331.0
2021-07-01,Latvia,560031.0
2021-07-02,Latvia,569326.0
2021-07-03,Latvia,576382.0
2021-07-04,Latvia,578031.0
2021-07-05,Latvia,583218.0
2021-07-06,Latvia,589380.0
2021-07-07,Latvia,596721.0
2021-07-08,Latvia,602959.0
2021-07-09,Latvia,611476.0
2021-07-10,Latvia,618231.0
2021-07-11,Latvia,619782.0
2021-07-12,Latvia,624364.0
2021-07-13,Latvia,628692.0
2021-07-14,Latvia,632076.0
2021-07-15,Latvia,634621.0
2021-07-16,Latvia,637657.0
2021-07-17,Latvia,639920.0
2021-07-18,Latvia,640716.0
2021-07-19,Latvia,643908.0
2021-07-20,Latvia,647992.0
2021-07-21,Latvia,652452.0
2021-07-22,Latvia,656588.0
2021-07-23,Latvia,660193.0
2021-07-24,Latvia,662870.0
2021-07-25,Latvia,663715.0
2021-07-26,Latvia,667175.0
2021-07-27,Latvia,670610.0
2021-07-28,Latvia,674510.0
2021-07-29,Latvia,677441.0
2021-07-30,Latvia,681107.0
2021-07-31,Latvia,683080.0
2021-08-01,Latvia,683893.0
2021-08-02,Latvia,686452.0
2021-08-03,Latvia,690050.0
2021-08-04,Latvia,693398.0
2021-08-05,Latvia,695927.0
2021-08-06,Latvia,699324.0
2021-08-07,Latvia,701951.0
2021-08-08,Latvia,702584.0
2021-08-09,Latvia,704895.0
2021-08-10,Latvia,708026.0
2021-08-11,Latvia,711505.0
2021-08-12,Latvia,713984.0
2021-08-13,Latvia,716941.0
2021-08-14,Latvia,718817.0
2021-08-15,Latvia,719480.0
2021-08-16,Latvia,721857.0
2021-08-17,Latvia,725021.0
2021-08-18,Latvia,728455.0
2021-08-19,Latvia,731248.0
2021-08-20,Latvia,734774.0
2021-08-21,Latvia,736657.0
2021-08-22,Latvia,737252.0
2021-08-23,Latvia,739969.0
2021-08-24,Latvia,742907.0
2021-08-25,Latvia,746367.0
2021-08-26,Latvia,749038.0
2021-08-27,Latvia,752571.0
2021-08-28,Latvia,754091.0
2021-08-29,Latvia,754574.0
2021-08-30,Latvia,757616.0
2021-08-31,Latvia,760523.0
2021-09-01,Latvia,763789.0
2021-09-02,Latvia,766527.0
2021-09-03,Latvia,770017.0
2021-09-04,Latvia,772022.0
2021-09-05,Latvia,772503.0
2021-09-06,Latvia,774720.0
2021-09-07,Latvia,777094.0
2021-09-08,Latvia,780932.0
2021-09-09,Latvia,783880.0
2021-09-10,Latvia,787339.0
2021-09-11,Latvia,788831.0
2021-09-12,Latvia,789263.0
2021-09-13,Latvia,791984.0
2021-09-14,Latvia,794696.0
2021-09-15,Latvia,797989.0
2021-09-16,Latvia,801074.0
2021-09-17,Latvia,805345.0
2021-09-18,Latvia,808084.0
2021-09-19,Latvia,808749.0
2021-09-20,Latvia,811708.0
2021-09-21,Latvia,815477.0
2021-09-22,Latvia,818599.0
2021-09-23,Latvia,822782.0
2021-09-24,Latvia,827668.0
2021-09-25,Latvia,830323.0
2021-09-26,Latvia,830904.0
2020-12-27,Lithuania,830904.0
2020-12-28,Lithuania,830904.0
2020-12-29,Lithuania,830904.0
2020-12-30,Lithuania,830904.0
2020-12-31,Lithuania,830904.0
2021-01-01,Lithuania,830904.0
2021-01-02,Lithuania,830904.0
2021-01-03,Lithuania,830904.0
2021-01-04,Lithuania,830904.0
2021-01-05,Lithuania,830904.0
2021-01-06,Lithuania,830904.0
2021-01-07,Lithuania,830904.0
2021-01-08,Lithuania,830904.0
2021-01-09,Lithuania,830904.0
2021-01-10,Lithuania,830904.0
2021-01-11,Lithuania,830904.0
2021-01-12,Lithuania,830904.0
2021-01-13,Lithuania,830904.0
2021-01-14,Lithuania,830904.0
2021-01-15,Lithuania,830904.0
2021-01-16,Lithuania,830904.0
2021-01-17,Lithuania,1093.0
2021-01-18,Lithuania,2776.0
2021-01-19,Lithuania,6702.0
2021-01-20,Lithuania,8547.0
2021-01-21,Lithuania,9185.0
2021-01-22,Lithuania,9255.0
2021-01-23,Lithuania,9255.0
2021-01-24,Lithuania,9255.0
2021-01-25,Lithuania,9258.0
2021-01-26,Lithuania,9919.0
2021-01-27,Lithuania,13000.0
2021-01-28,Lithuania,16740.0
2021-01-29,Lithuania,21846.0
2021-01-30,Lithuania,22294.0
2021-01-31,Lithuania,22294.0
2021-02-01,Lithuania,24149.0
2021-02-02,Lithuania,26421.0
2021-02-03,Lithuania,31592.0
2021-02-04,Lithuania,39999.0
2021-02-05,Lithuania,46430.0
2021-02-06,Lithuania,47095.0
2021-02-07,Lithuania,47191.0
2021-02-08,Lithuania,49656.0
2021-02-09,Lithuania,51457.0
2021-02-10,Lithuania,53126.0
2021-02-11,Lithuania,54440.0
2021-02-12,Lithuania,55436.0
2021-02-13,Lithuania,55436.0
2021-02-14,Lithuania,55437.0
2021-02-15,Lithuania,56134.0
2021-02-16,Lithuania,56356.0
2021-02-17,Lithuania,60309.0
2021-02-18,Lithuania,65162.0
2021-02-19,Lithuania,68495.0
2021-02-20,Lithuania,68557.0
2021-02-21,Lithuania,68557.0
2021-02-22,Lithuania,70140.0
2021-02-23,Lithuania,71250.0
2021-02-24,Lithuania,72180.0
2021-02-25,Lithuania,73131.0
2021-02-26,Lithuania,74184.0
2021-02-27,Lithuania,74215.0
2021-02-28,Lithuania,74215.0
2021-03-01,Lithuania,74367.0
2021-03-02,Lithuania,74986.0
2021-03-03,Lithuania,77264.0
2021-03-04,Lithuania,82494.0
2021-03-05,Lithuania,87199.0
2021-03-06,Lithuania,87342.0
2021-03-07,Lithuania,87343.0
2021-03-08,Lithuania,88308.0
2021-03-09,Lithuania,89686.0
2021-03-10,Lithuania,92261.0
2021-03-11,Lithuania,92947.0
2021-03-12,Lithuania,100281.0
2021-03-13,Lithuania,100995.0
2021-03-14,Lithuania,100997.0
